Departure Time,NDO,Route,Sector,Carrier,Fare,Forecast,Flight No,Departure Hour
19-07-2023,109,BOMDEL,BOMDEL,AA,68,0.84,2393,23:30
20-07-2023,110,BOMDEL,BOMDEL,AA,59,0.72,2393,23:30
21-07-2023,111,BOMDEL,BOMDEL,AA,63,0.67,2393,23:30
22-07-2023,112,BOMDEL,BOMDEL,AA,68,0.95,2393,23:30
23-07-2023,113,BOMDEL,BOMDEL,AA,59,0.78,2393,23:30
24-07-2023,114,BOMDEL,BOMDEL,AA,59,0.65,2393,23:30
25-07-2023,115,BOMDEL,BOMDEL,AA,79,0.91,2393,23:30
26-07-2023,116,BOMDEL,BOMDEL,AA,68,0.68,2393,23:30
27-07-2023,117,BOMDEL,BOMDEL,AA,68,0.95,2393,23:30
28-07-2023,118,BOMDEL,BOMDEL,AA,68,0.94,2393,23:30
29-07-2023,119,BOMDEL,BOMDEL,AA,59,0.78,2393,23:30
30-07-2023,120,BOMDEL,BOMDEL,AA,59,0.72,2393,23:30
31-07-2023,121,BOMDEL,BOMDEL,AA,48,0.67,2393,23:30
01-08-2023,122,BOMDEL,BOMDEL,AA,53,0.92,2393,23:30
02-08-2023,123,BOMDEL,BOMDEL,AA,48,0.78,2393,23:30
03-08-2023,124,BOMDEL,BOMDEL,AA,48,0.67,2393,23:30
04-08-2023,125,BOMDEL,BOMDEL,AA,48,0.64,2393,23:30
05-08-2023,126,BOMDEL,BOMDEL,AA,41,0.67,2393,23:30
06-08-2023,127,BOMDEL,BOMDEL,AA,53,0.84,2393,23:30
07-08-2023,128,BOMDEL,BOMDEL,AA,41,0.69,2393,23:30
08-08-2023,129,BOMDEL,BOMDEL,AA,53,0.95,2393,23:30
09-08-2023,130,BOMDEL,BOMDEL,AA,41,0.79,2393,23:30
10-08-2023,131,BOMDEL,BOMDEL,AA,53,1.07,2393,23:30
11-08-2023,132,BOMDEL,BOMDEL,AA,48,0.85,2393,23:30
12-08-2023,133,BOMDEL,BOMDEL,AA,41,0.77,2393,23:30
13-08-2023,134,BOMDEL,BOMDEL,AA,41,0.71,2393,23:30
14-08-2023,135,BOMDEL,BOMDEL,AA,48,1.15,2393,23:30
15-08-2023,136,BOMDEL,BOMDEL,AA,41,0.78,2393,23:30
16-08-2023,137,BOMDEL,BOMDEL,AA,48,0.88,2393,23:30
17-08-2023,138,BOMDEL,BOMDEL,AA,41,0.65,2393,23:30
18-08-2023,139,BOMDEL,BOMDEL,AA,41,0.64,2393,23:30
19-08-2023,140,BOMDEL,BOMDEL,AA,53,0.95,2393,23:30
20-08-2023,141,BOMDEL,BOMDEL,AA,41,0.78,2393,23:30
21-08-2023,142,BOMDEL,BOMDEL,AA,41,0.64,2393,23:30
22-08-2023,143,BOMDEL,BOMDEL,AA,41,0.56,2393,23:30
23-08-2023,144,BOMDEL,BOMDEL,AA,53,0.85,2393,23:30
24-08-2023,145,BOMDEL,BOMDEL,AA,53,0.96,2393,23:30
25-08-2023,146,BOMDEL,BOMDEL,AA,53,1.08,2393,23:30
26-08-2023,147,BOMDEL,BOMDEL,AA,41,0.83,2393,23:30
27-08-2023,148,BOMDEL,BOMDEL,AA,48,0.72,2393,23:30
28-08-2023,149,BOMDEL,BOMDEL,AA,48,0.74,2393,23:30
29-08-2023,150,BOMDEL,BOMDEL,AA,53,0.95,2393,23:30
30-08-2023,151,BOMDEL,BOMDEL,AA,37,0.81,2393,23:30
31-08-2023,152,BOMDEL,BOMDEL,AA,48,1.15,2393,23:30
01-09-2023,153,BOMDEL,BOMDEL,AA,37,0.87,2393,23:30
02-09-2023,154,BOMDEL,BOMDEL,AA,37,0.78,2393,23:30
03-09-2023,155,BOMDEL,BOMDEL,AA,37,0.69,2393,23:30
04-09-2023,156,BOMDEL,BOMDEL,AA,30,0.63,2393,23:30
05-09-2023,157,BOMDEL,BOMDEL,AA,41,0.95,2393,23:30
06-09-2023,158,BOMDEL,BOMDEL,AA,30,0.73,2393,23:30
07-09-2023,159,BOMDEL,BOMDEL,AA,37,1.13,2393,23:30
08-09-2023,160,BOMDEL,BOMDEL,AA,30,0.85,2393,23:30
09-09-2023,161,BOMDEL,BOMDEL,AA,33,0.76,2393,23:30
10-09-2023,162,BOMDEL,BOMDEL,AA,37,1.04,2393,23:30
11-09-2023,163,BOMDEL,BOMDEL,AA,37,0.82,2393,23:30
12-09-2023,164,BOMDEL,BOMDEL,AA,30,0.64,2393,23:30
13-09-2023,165,BOMDEL,BOMDEL,AA,33,0.59,2393,23:30
14-09-2023,166,BOMDEL,BOMDEL,AA,30,0.68,2393,23:30
15-09-2023,167,BOMDEL,BOMDEL,AA,30,0.62,2393,23:30
16-09-2023,168,BOMDEL,BOMDEL,AA,30,0.76,2393,23:30
17-09-2023,169,BOMDEL,BOMDEL,AA,37,0.84,2393,23:30
18-09-2023,170,BOMDEL,BOMDEL,AA,30,0.72,2393,23:30
19-09-2023,171,BOMDEL,BOMDEL,AA,30,0.63,2393,23:30
20-09-2023,172,BOMDEL,BOMDEL,AA,37,0.82,2393,23:30
21-09-2023,173,BOMDEL,BOMDEL,AA,37,1.01,2393,23:30
22-09-2023,174,BOMDEL,BOMDEL,AA,48,1.14,2393,23:30
23-09-2023,175,BOMDEL,BOMDEL,AA,41,1.13,2393,23:30
24-09-2023,176,BOMDEL,BOMDEL,AA,41,1.17,2393,23:30
25-09-2023,177,BOMDEL,BOMDEL,AA,30,0.84,2393,23:30
26-09-2023,178,BOMDEL,BOMDEL,AA,48,1.1,2393,23:30
27-09-2023,179,BOMDEL,BOMDEL,AA,30,0.78,2393,23:30
28-09-2023,180,BOMDEL,BOMDEL,AA,30,0.69,2393,23:30
01-04-2023,0,BOMDEL,BOMDEL,BB,306,0.83,2394,13:00
02-04-2023,1,BOMDEL,BOMDEL,BB,277,0.78,2394,13:00
03-04-2023,2,BOMDEL,BOMDEL,BB,306,0.95,2394,13:00
04-04-2023,3,BOMDEL,BOMDEL,BB,306,1.03,2394,13:00
05-04-2023,4,BOMDEL,BOMDEL,BB,306,1.05,2394,13:00
06-04-2023,5,BOMDEL,BOMDEL,BB,288,0.93,2394,13:00
07-04-2023,6,BOMDEL,BOMDEL,BB,277,0.87,2394,13:00
08-04-2023,7,BOMDEL,BOMDEL,BB,277,0.75,2394,13:00
09-04-2023,8,BOMDEL,BOMDEL,BB,253,0.93,2394,13:00
10-04-2023,9,BOMDEL,BOMDEL,BB,226,0.83,2394,13:00
11-04-2023,10,BOMDEL,BOMDEL,BB,232,0.73,2394,13:00
12-04-2023,11,BOMDEL,BOMDEL,BB,226,0.67,2394,13:00
13-04-2023,12,BOMDEL,BOMDEL,BB,264,0.95,2394,13:00
14-04-2023,13,BOMDEL,BOMDEL,BB,253,1.17,2394,13:00
15-04-2023,14,BOMDEL,BOMDEL,BB,232,0.78,2394,13:00
16-04-2023,15,BOMDEL,BOMDEL,BB,253,0.95,2394,13:00
17-04-2023,16,BOMDEL,BOMDEL,BB,161,0.84,2394,13:00
18-04-2023,17,BOMDEL,BOMDEL,BB,161,0.77,2394,13:00
19-04-2023,18,BOMDEL,BOMDEL,BB,161,0.66,2394,13:00
20-04-2023,19,BOMDEL,BOMDEL,BB,197,0.95,2394,13:00
21-04-2023,20,BOMDEL,BOMDEL,BB,204,0.99,2394,13:00
22-04-2023,21,BOMDEL,BOMDEL,BB,161,0.65,2394,13:00
23-04-2023,22,BOMDEL,BOMDEL,BB,161,0.58,2394,13:00
24-04-2023,23,BOMDEL,BOMDEL,BB,161,0.5,2394,13:00
25-04-2023,24,BOMDEL,BOMDEL,BB,181,0.84,2394,13:00
26-04-2023,25,BOMDEL,BOMDEL,BB,161,0.72,2394,13:00
27-04-2023,26,BOMDEL,BOMDEL,BB,204,0.95,2394,13:00
28-04-2023,27,BOMDEL,BOMDEL,BB,161,0.73,2394,13:00
29-04-2023,28,BOMDEL,BOMDEL,BB,161,0.79,2394,13:00
30-04-2023,29,BOMDEL,BOMDEL,BB,197,1.09,2394,13:00
01-05-2023,30,BOMDEL,BOMDEL,BB,210,1.19,2394,13:00
02-05-2023,31,BOMDEL,BOMDEL,BB,129,0.77,2394,13:00
03-05-2023,32,BOMDEL,BOMDEL,BB,143,0.93,2394,13:00
04-05-2023,33,BOMDEL,BOMDEL,BB,150,1.2,2394,13:00
05-05-2023,34,BOMDEL,BOMDEL,BB,173,1.18,2394,13:00
06-05-2023,35,BOMDEL,BOMDEL,BB,111,0.83,2394,13:00
07-05-2023,36,BOMDEL,BOMDEL,BB,104,0.78,2394,13:00
08-05-2023,37,BOMDEL,BOMDEL,BB,134,1.04,2394,13:00
09-05-2023,38,BOMDEL,BOMDEL,BB,129,0.77,2394,13:00
10-05-2023,39,BOMDEL,BOMDEL,BB,143,0.88,2394,13:00
11-05-2023,40,BOMDEL,BOMDEL,BB,104,0.74,2394,13:00
12-05-2023,41,BOMDEL,BOMDEL,BB,104,0.63,2394,13:00
13-05-2023,42,BOMDEL,BOMDEL,BB,104,0.61,2394,13:00
14-05-2023,43,BOMDEL,BOMDEL,BB,111,0.5,2394,13:00
15-05-2023,44,BOMDEL,BOMDEL,BB,104,0.62,2394,13:00
16-05-2023,45,BOMDEL,BOMDEL,BB,134,1.18,2394,13:00
17-05-2023,46,BOMDEL,BOMDEL,BB,104,0.82,2394,13:00
18-05-2023,47,BOMDEL,BOMDEL,BB,150,0.95,2394,13:00
19-05-2023,48,BOMDEL,BOMDEL,BB,104,0.74,2394,13:00
20-05-2023,49,BOMDEL,BOMDEL,BB,111,0.71,2394,13:00
21-05-2023,50,BOMDEL,BOMDEL,BB,150,0.95,2394,13:00
22-05-2023,51,BOMDEL,BOMDEL,BB,104,0.76,2394,13:00
23-05-2023,52,BOMDEL,BOMDEL,BB,104,0.64,2394,13:00
24-05-2023,53,BOMDEL,BOMDEL,BB,104,0.56,2394,13:00
25-05-2023,54,BOMDEL,BOMDEL,BB,104,0.48,2394,13:00
26-05-2023,55,BOMDEL,BOMDEL,BB,104,0.73,2394,13:00
27-05-2023,56,BOMDEL,BOMDEL,BB,104,0.65,2394,13:00
28-05-2023,57,BOMDEL,BOMDEL,BB,161,1.04,2394,13:00
29-05-2023,58,BOMDEL,BOMDEL,BB,104,0.85,2394,13:00
30-05-2023,59,BOMDEL,BOMDEL,BB,104,0.74,2394,13:00
31-05-2023,60,BOMDEL,BOMDEL,BB,104,0.64,2394,13:00
01-06-2023,61,BOMDEL,BOMDEL,BB,104,0.98,2394,13:00
02-06-2023,62,BOMDEL,BOMDEL,BB,104,0.9,2394,13:00
03-06-2023,63,BOMDEL,BOMDEL,BB,104,1.01,2394,13:00
04-06-2023,64,BOMDEL,BOMDEL,BB,75,0.85,2394,13:00
05-06-2023,65,BOMDEL,BOMDEL,BB,104,1,2394,13:00
06-06-2023,66,BOMDEL,BOMDEL,BB,96,0.9,2394,13:00
07-06-2023,67,BOMDEL,BOMDEL,BB,96,1.1,2394,13:00
08-06-2023,68,BOMDEL,BOMDEL,BB,117,1.15,2394,13:00
09-06-2023,69,BOMDEL,BOMDEL,BB,75,0.85,2394,13:00
10-06-2023,70,BOMDEL,BOMDEL,BB,96,0.9,2394,13:00
11-06-2023,71,BOMDEL,BOMDEL,BB,75,0.76,2394,13:00
12-06-2023,72,BOMDEL,BOMDEL,BB,75,0.67,2394,13:00
13-06-2023,73,BOMDEL,BOMDEL,BB,111,0.95,2394,13:00
14-06-2023,74,BOMDEL,BOMDEL,BB,75,0.78,2394,13:00
15-06-2023,75,BOMDEL,BOMDEL,BB,79,0.65,2394,13:00
16-06-2023,76,BOMDEL,BOMDEL,BB,75,0.54,2394,13:00
17-06-2023,77,BOMDEL,BOMDEL,BB,104,0.95,2394,13:00
18-06-2023,78,BOMDEL,BOMDEL,BB,85,0.88,2394,13:00
19-06-2023,79,BOMDEL,BOMDEL,BB,96,1.12,2394,13:00
20-06-2023,80,BOMDEL,BOMDEL,BB,75,0.88,2394,13:00
21-06-2023,81,BOMDEL,BOMDEL,BB,91,0.93,2394,13:00
22-06-2023,82,BOMDEL,BOMDEL,BB,85,0.86,2394,13:00
23-06-2023,83,BOMDEL,BOMDEL,BB,85,0.84,2394,13:00
24-06-2023,84,BOMDEL,BOMDEL,BB,79,0.78,2394,13:00
25-06-2023,85,BOMDEL,BOMDEL,BB,85,0.83,2394,13:00
26-06-2023,86,BOMDEL,BOMDEL,BB,75,0.76,2394,13:00
27-06-2023,87,BOMDEL,BOMDEL,BB,117,1.1,2394,13:00
28-06-2023,88,BOMDEL,BOMDEL,BB,104,0.95,2394,13:00
29-06-2023,89,BOMDEL,BOMDEL,BB,91,0.92,2394,13:00
30-06-2023,90,BOMDEL,BOMDEL,BB,98,1.1,2394,13:00
01-07-2023,91,BOMDEL,BOMDEL,BB,68,0.95,2394,13:00
02-07-2023,92,BOMDEL,BOMDEL,BB,79,1.2,2394,13:00
03-07-2023,93,BOMDEL,BOMDEL,BB,63,0.78,2394,13:00
04-07-2023,94,BOMDEL,BOMDEL,BB,59,0.72,2394,13:00
05-07-2023,95,BOMDEL,BOMDEL,BB,59,0.87,2394,13:00
06-07-2023,96,BOMDEL,BOMDEL,BB,63,1.09,2394,13:00
07-07-2023,97,BOMDEL,BOMDEL,BB,59,0.84,2394,13:00
08-07-2023,98,BOMDEL,BOMDEL,BB,68,1.09,2394,13:00
09-07-2023,99,BOMDEL,BOMDEL,BB,63,0.9,2394,13:00
10-07-2023,100,BOMDEL,BOMDEL,BB,59,0.78,2394,13:00
11-07-2023,101,BOMDEL,BOMDEL,BB,59,0.67,2394,13:00
12-07-2023,102,BOMDEL,BOMDEL,BB,59,0.69,2394,13:00
13-07-2023,103,BOMDEL,BOMDEL,BB,59,0.64,2394,13:00
14-07-2023,104,BOMDEL,BOMDEL,BB,59,0.7,2394,13:00
15-07-2023,105,BOMDEL,BOMDEL,BB,63,0.82,2394,13:00
16-07-2023,106,BOMDEL,BOMDEL,BB,68,0.92,2394,13:00
17-07-2023,107,BOMDEL,BOMDEL,BB,59,0.76,2394,13:00
18-07-2023,108,BOMDEL,BOMDEL,BB,59,0.78,2394,13:00
19-07-2023,109,BOMDEL,BOMDEL,BB,63,0.84,2394,13:00
20-07-2023,110,BOMDEL,BOMDEL,BB,59,0.72,2394,13:00
21-07-2023,111,BOMDEL,BOMDEL,BB,59,0.67,2394,13:00
22-07-2023,112,BOMDEL,BOMDEL,BB,68,0.95,2394,13:00
23-07-2023,113,BOMDEL,BOMDEL,BB,59,0.78,2394,13:00
24-07-2023,114,BOMDEL,BOMDEL,BB,59,0.65,2394,13:00
25-07-2023,115,BOMDEL,BOMDEL,BB,68,0.91,2394,13:00
26-07-2023,116,BOMDEL,BOMDEL,BB,63,0.68,2394,13:00
27-07-2023,117,BOMDEL,BOMDEL,BB,68,0.95,2394,13:00
28-07-2023,118,BOMDEL,BOMDEL,BB,68,0.94,2394,13:00
29-07-2023,119,BOMDEL,BOMDEL,BB,59,0.78,2394,13:00
30-07-2023,120,BOMDEL,BOMDEL,BB,59,0.72,2394,13:00
31-07-2023,121,BOMDEL,BOMDEL,BB,41,0.67,2394,13:00
01-08-2023,122,BOMDEL,BOMDEL,BB,53,0.92,2394,13:00
02-08-2023,123,BOMDEL,BOMDEL,BB,47,0.78,2394,13:00
03-08-2023,124,BOMDEL,BOMDEL,BB,47,0.67,2394,13:00
04-08-2023,125,BOMDEL,BOMDEL,BB,41,0.64,2394,13:00
05-08-2023,126,BOMDEL,BOMDEL,BB,41,0.67,2394,13:00
06-08-2023,127,BOMDEL,BOMDEL,BB,53,0.84,2394,13:00
07-08-2023,128,BOMDEL,BOMDEL,BB,41,0.69,2394,13:00
08-08-2023,129,BOMDEL,BOMDEL,BB,59,0.95,2394,13:00
09-08-2023,130,BOMDEL,BOMDEL,BB,41,0.79,2394,13:00
10-08-2023,131,BOMDEL,BOMDEL,BB,53,1.07,2394,13:00
11-08-2023,132,BOMDEL,BOMDEL,BB,47,0.85,2394,13:00
12-08-2023,133,BOMDEL,BOMDEL,BB,41,0.77,2394,13:00
13-08-2023,134,BOMDEL,BOMDEL,BB,41,0.71,2394,13:00
14-08-2023,135,BOMDEL,BOMDEL,BB,53,1.15,2394,13:00
15-08-2023,136,BOMDEL,BOMDEL,BB,41,0.78,2394,13:00
16-08-2023,137,BOMDEL,BOMDEL,BB,53,0.88,2394,13:00
17-08-2023,138,BOMDEL,BOMDEL,BB,41,0.65,2394,13:00
18-08-2023,139,BOMDEL,BOMDEL,BB,41,0.64,2394,13:00
19-08-2023,140,BOMDEL,BOMDEL,BB,53,0.95,2394,13:00
20-08-2023,141,BOMDEL,BOMDEL,BB,41,0.78,2394,13:00
21-08-2023,142,BOMDEL,BOMDEL,BB,41,0.64,2394,13:00
22-08-2023,143,BOMDEL,BOMDEL,BB,41,0.56,2394,13:00
23-08-2023,144,BOMDEL,BOMDEL,BB,53,0.85,2394,13:00
24-08-2023,145,BOMDEL,BOMDEL,BB,53,0.96,2394,13:00
25-08-2023,146,BOMDEL,BOMDEL,BB,59,1.08,2394,13:00
26-08-2023,147,BOMDEL,BOMDEL,BB,41,0.83,2394,13:00
27-08-2023,148,BOMDEL,BOMDEL,BB,41,0.72,2394,13:00
28-08-2023,149,BOMDEL,BOMDEL,BB,41,0.74,2394,13:00
29-08-2023,150,BOMDEL,BOMDEL,BB,53,0.95,2394,13:00
30-08-2023,151,BOMDEL,BOMDEL,BB,36,0.81,2394,13:00
31-08-2023,152,BOMDEL,BOMDEL,BB,41,1.15,2394,13:00
01-09-2023,153,BOMDEL,BOMDEL,BB,31,0.87,2394,13:00
02-09-2023,154,BOMDEL,BOMDEL,BB,36,0.78,2394,13:00
03-09-2023,155,BOMDEL,BOMDEL,BB,36,0.69,2394,13:00
04-09-2023,156,BOMDEL,BOMDEL,BB,22,0.63,2394,13:00
05-09-2023,157,BOMDEL,BOMDEL,BB,36,0.95,2394,13:00
06-09-2023,158,BOMDEL,BOMDEL,BB,22,0.73,2394,13:00
07-09-2023,159,BOMDEL,BOMDEL,BB,31,1.13,2394,13:00
08-09-2023,160,BOMDEL,BOMDEL,BB,22,0.85,2394,13:00
09-09-2023,161,BOMDEL,BOMDEL,BB,27,0.76,2394,13:00
10-09-2023,162,BOMDEL,BOMDEL,BB,36,1.04,2394,13:00
11-09-2023,163,BOMDEL,BOMDEL,BB,36,0.82,2394,13:00
12-09-2023,164,BOMDEL,BOMDEL,BB,22,0.64,2394,13:00
13-09-2023,165,BOMDEL,BOMDEL,BB,31,0.59,2394,13:00
14-09-2023,166,BOMDEL,BOMDEL,BB,22,0.68,2394,13:00
15-09-2023,167,BOMDEL,BOMDEL,BB,22,0.62,2394,13:00
16-09-2023,168,BOMDEL,BOMDEL,BB,22,0.76,2394,13:00
17-09-2023,169,BOMDEL,BOMDEL,BB,36,0.84,2394,13:00
18-09-2023,170,BOMDEL,BOMDEL,BB,22,0.72,2394,13:00
19-09-2023,171,BOMDEL,BOMDEL,BB,22,0.63,2394,13:00
20-09-2023,172,BOMDEL,BOMDEL,BB,36,0.82,2394,13:00
21-09-2023,173,BOMDEL,BOMDEL,BB,36,1.01,2394,13:00
22-09-2023,174,BOMDEL,BOMDEL,BB,47,1.14,2394,13:00
23-09-2023,175,BOMDEL,BOMDEL,BB,41,1.13,2394,13:00
24-09-2023,176,BOMDEL,BOMDEL,BB,36,1.17,2394,13:00
25-09-2023,177,BOMDEL,BOMDEL,BB,22,0.84,2394,13:00
26-09-2023,178,BOMDEL,BOMDEL,BB,41,1.1,2394,13:00
27-09-2023,179,BOMDEL,BOMDEL,BB,22,0.78,2394,13:00
28-09-2023,180,BOMDEL,BOMDEL,BB,22,0.69,2394,13:00
01-04-2023,0,BOMDEL,BOMDEL,CC,278,0.83,2395,18:30
02-04-2023,1,BOMDEL,BOMDEL,CC,278,0.78,2395,18:30
03-04-2023,2,BOMDEL,BOMDEL,CC,305,0.95,2395,18:30
04-04-2023,3,BOMDEL,BOMDEL,CC,295,1.03,2395,18:30
05-04-2023,4,BOMDEL,BOMDEL,CC,305,1.05,2395,18:30
06-04-2023,5,BOMDEL,BOMDEL,CC,278,0.93,2395,18:30
07-04-2023,6,BOMDEL,BOMDEL,CC,277,0.87,2395,18:30
08-04-2023,7,BOMDEL,BOMDEL,CC,278,0.75,2395,18:30
09-04-2023,8,BOMDEL,BOMDEL,CC,271,0.93,2395,18:30
10-04-2023,9,BOMDEL,BOMDEL,CC,231,0.83,2395,18:30
11-04-2023,10,BOMDEL,BOMDEL,CC,243,0.73,2395,18:30
12-04-2023,11,BOMDEL,BOMDEL,CC,226,0.67,2395,18:30
13-04-2023,12,BOMDEL,BOMDEL,CC,271,0.95,2395,18:30
14-04-2023,13,BOMDEL,BOMDEL,CC,244,1.17,2395,18:30
15-04-2023,14,BOMDEL,BOMDEL,CC,231,0.78,2395,18:30
16-04-2023,15,BOMDEL,BOMDEL,CC,257,0.95,2395,18:30
17-04-2023,16,BOMDEL,BOMDEL,CC,162,0.84,2395,18:30
18-04-2023,17,BOMDEL,BOMDEL,CC,157,0.77,2395,18:30
19-04-2023,18,BOMDEL,BOMDEL,CC,157,0.66,2395,18:30
20-04-2023,19,BOMDEL,BOMDEL,CC,204,0.95,2395,18:30
21-04-2023,20,BOMDEL,BOMDEL,CC,210,0.99,2395,18:30
22-04-2023,21,BOMDEL,BOMDEL,CC,157,0.65,2395,18:30
23-04-2023,22,BOMDEL,BOMDEL,CC,162,0.58,2395,18:30
24-04-2023,23,BOMDEL,BOMDEL,CC,162,0.5,2395,18:30
25-04-2023,24,BOMDEL,BOMDEL,CC,168,0.84,2395,18:30
26-04-2023,25,BOMDEL,BOMDEL,CC,157,0.72,2395,18:30
27-04-2023,26,BOMDEL,BOMDEL,CC,183,0.95,2395,18:30
28-04-2023,27,BOMDEL,BOMDEL,CC,157,0.73,2395,18:30
29-04-2023,28,BOMDEL,BOMDEL,CC,162,0.79,2395,18:30
30-04-2023,29,BOMDEL,BOMDEL,CC,204,1.09,2395,18:30
01-05-2023,30,BOMDEL,BOMDEL,CC,211,1.19,2395,18:30
02-05-2023,31,BOMDEL,BOMDEL,CC,143,0.77,2395,18:30
03-05-2023,32,BOMDEL,BOMDEL,CC,150,0.93,2395,18:30
04-05-2023,33,BOMDEL,BOMDEL,CC,157,1.2,2395,18:30
05-05-2023,34,BOMDEL,BOMDEL,CC,162,1.18,2395,18:30
06-05-2023,35,BOMDEL,BOMDEL,CC,105,0.83,2395,18:30
07-05-2023,36,BOMDEL,BOMDEL,CC,105,0.78,2395,18:30
08-05-2023,37,BOMDEL,BOMDEL,CC,143,1.04,2395,18:30
09-05-2023,38,BOMDEL,BOMDEL,CC,125,0.77,2395,18:30
10-05-2023,39,BOMDEL,BOMDEL,CC,134,0.88,2395,18:30
11-05-2023,40,BOMDEL,BOMDEL,CC,112,0.74,2395,18:30
12-05-2023,41,BOMDEL,BOMDEL,CC,105,0.63,2395,18:30
13-05-2023,42,BOMDEL,BOMDEL,CC,105,0.61,2395,18:30
14-05-2023,43,BOMDEL,BOMDEL,CC,104,0.5,2395,18:30
15-05-2023,44,BOMDEL,BOMDEL,CC,105,0.62,2395,18:30
16-05-2023,45,BOMDEL,BOMDEL,CC,143,1.18,2395,18:30
17-05-2023,46,BOMDEL,BOMDEL,CC,112,0.82,2395,18:30
18-05-2023,47,BOMDEL,BOMDEL,CC,143,0.95,2395,18:30
19-05-2023,48,BOMDEL,BOMDEL,CC,105,0.74,2395,18:30
20-05-2023,49,BOMDEL,BOMDEL,CC,105,0.71,2395,18:30
21-05-2023,50,BOMDEL,BOMDEL,CC,157,0.95,2395,18:30
22-05-2023,51,BOMDEL,BOMDEL,CC,105,0.76,2395,18:30
23-05-2023,52,BOMDEL,BOMDEL,CC,105,0.64,2395,18:30
24-05-2023,53,BOMDEL,BOMDEL,CC,105,0.56,2395,18:30
25-05-2023,54,BOMDEL,BOMDEL,CC,105,0.48,2395,18:30
26-05-2023,55,BOMDEL,BOMDEL,CC,105,0.73,2395,18:30
27-05-2023,56,BOMDEL,BOMDEL,CC,105,0.65,2395,18:30
28-05-2023,57,BOMDEL,BOMDEL,CC,150,1.04,2395,18:30
29-05-2023,58,BOMDEL,BOMDEL,CC,112,0.85,2395,18:30
30-05-2023,59,BOMDEL,BOMDEL,CC,105,0.74,2395,18:30
31-05-2023,60,BOMDEL,BOMDEL,CC,105,0.64,2395,18:30
01-06-2023,61,BOMDEL,BOMDEL,CC,98,0.98,2395,18:30
02-06-2023,62,BOMDEL,BOMDEL,CC,98,0.9,2395,18:30
03-06-2023,63,BOMDEL,BOMDEL,CC,112,1.01,2395,18:30
04-06-2023,64,BOMDEL,BOMDEL,CC,74,0.85,2395,18:30
05-06-2023,65,BOMDEL,BOMDEL,CC,112,1,2395,18:30
06-06-2023,66,BOMDEL,BOMDEL,CC,98,0.9,2395,18:30
07-06-2023,67,BOMDEL,BOMDEL,CC,98,1.1,2395,18:30
08-06-2023,68,BOMDEL,BOMDEL,CC,118,1.15,2395,18:30
09-06-2023,69,BOMDEL,BOMDEL,CC,74,0.85,2395,18:30
10-06-2023,70,BOMDEL,BOMDEL,CC,98,0.9,2395,18:30
11-06-2023,71,BOMDEL,BOMDEL,CC,74,0.76,2395,18:30
12-06-2023,72,BOMDEL,BOMDEL,CC,74,0.67,2395,18:30
13-06-2023,73,BOMDEL,BOMDEL,CC,105,0.95,2395,18:30
14-06-2023,74,BOMDEL,BOMDEL,CC,74,0.78,2395,18:30
15-06-2023,75,BOMDEL,BOMDEL,CC,78,0.65,2395,18:30
16-06-2023,76,BOMDEL,BOMDEL,CC,74,0.54,2395,18:30
17-06-2023,77,BOMDEL,BOMDEL,CC,98,0.95,2395,18:30
18-06-2023,78,BOMDEL,BOMDEL,CC,85,0.88,2395,18:30
19-06-2023,79,BOMDEL,BOMDEL,CC,98,1.12,2395,18:30
20-06-2023,80,BOMDEL,BOMDEL,CC,74,0.88,2395,18:30
21-06-2023,81,BOMDEL,BOMDEL,CC,91,0.93,2395,18:30
22-06-2023,82,BOMDEL,BOMDEL,CC,85,0.86,2395,18:30
23-06-2023,83,BOMDEL,BOMDEL,CC,85,0.84,2395,18:30
24-06-2023,84,BOMDEL,BOMDEL,CC,78,0.78,2395,18:30
25-06-2023,85,BOMDEL,BOMDEL,CC,85,0.83,2395,18:30
26-06-2023,86,BOMDEL,BOMDEL,CC,74,0.76,2395,18:30
27-06-2023,87,BOMDEL,BOMDEL,CC,125,1.1,2395,18:30
28-06-2023,88,BOMDEL,BOMDEL,CC,112,0.95,2395,18:30
29-06-2023,89,BOMDEL,BOMDEL,CC,91,0.92,2395,18:30
30-06-2023,90,BOMDEL,BOMDEL,CC,96,1.1,2395,18:30
01-07-2023,91,BOMDEL,BOMDEL,CC,68,0.95,2395,18:30
02-07-2023,92,BOMDEL,BOMDEL,CC,78,1.2,2395,18:30
03-07-2023,93,BOMDEL,BOMDEL,CC,64,0.78,2395,18:30
04-07-2023,94,BOMDEL,BOMDEL,CC,59,0.72,2395,18:30
05-07-2023,95,BOMDEL,BOMDEL,CC,59,0.87,2395,18:30
06-07-2023,96,BOMDEL,BOMDEL,CC,63,1.09,2395,18:30
07-07-2023,97,BOMDEL,BOMDEL,CC,59,0.84,2395,18:30
08-07-2023,98,BOMDEL,BOMDEL,CC,68,1.09,2395,18:30
09-07-2023,99,BOMDEL,BOMDEL,CC,59,0.9,2395,18:30
10-07-2023,100,BOMDEL,BOMDEL,CC,59,0.78,2395,18:30
11-07-2023,101,BOMDEL,BOMDEL,CC,59,0.67,2395,18:30
12-07-2023,102,BOMDEL,BOMDEL,CC,59,0.69,2395,18:30
13-07-2023,103,BOMDEL,BOMDEL,CC,59,0.64,2395,18:30
